4.443707021358924e+11 6.332061350714760e+11 5.281390867818558e+11
4.383846348467056e+10 3.210187753380226e+11 4.685290754632939e+11
-2.778310344987083e+11 -3.414951621592020e+10 2.694826312615941e+11
5.639914005646143e+11 3.211030409648276e+11 -9.880283645330736e+10
-1.723441246819862e+11 3.811565487048182e+11 1.318611776872130e+11
9.575187495332870e+10 -3.921875174933522e+11 3.096942125885109e+11
1.495329545165232e+11 3.537114394734158e+11 3.144401030033034e+11
-2.583774248032606e+10 -1.111335723315408e+11 -9.857928583648720e+10
-1.005597154032127e+11 -2.021841418930328e+11 -1.451394874051859e+10
-3.865647037917695e+11 3.474587989310096e+11 3.950907905325360e+10
2.244295062212044e+09 3.759951216925788e+11 2.570644605462629e+11
3.670855289287003e+10 -1.430432549681880e+11 -2.990017449770935e+10
2.054286176483490e+11 -1.191336236888779e+11 3.731502602603250e+11
1.037761485647092e+10 -5.934252952440210e+10 4.569165525249317e+11
2.234266094790932e+11 -2.603638597492545e+11 4.511893133054155e+11
-2.011518561834724e+11 -1.656810220201149e+11 9.585439703049886e+10
5.496494929381531e+10 -1.104865749833059e+11 1.107686664796531e+11
-2.071070133150845e+11 -6.047951632968793e+10 2.684516288599152e+11
1.383077346564349e+11 2.009141803861293e+11 -9.272002327716808e+09
8.283600230635364e+10 -2.213939081019742e+11 -3.673120958665442e+11
-7.125213885029919e+10 -6.332140195385412e+10 -2.436442068021469e+10
-7.982033115113022e+11 -1.559220580075776e+10 4.387896624354811e+11
1.683033898119044e+11 -9.789565698578746e+10 1.014686840412144e+11
2.684827499795872e+11 1.099571977710983e+10 -3.597802414111296e+10
-1.758527305334189e+11 1.959858227089076e+11 3.232057907237653e+11
-2.641891903788334e+11 2.553593027251377e+11 1.732331010117035e+11
8.504382262661818e+09 2.223659920216210e+11 -5.716369209551794e+10
-9.099505436178641e+10 -2.003151287191950e+11 -2.578783461182051e+11
-2.760663946547281e+11 -2.118486089944388e+11 5.430361184230423e+10
2.175278398547826e+10 -1.345715176780226e+11 -1.462354012420819e+10
-4.264531747800697e+10 -6.528842249294244e+11 6.733612172204268e+11
-1.132183400596821e+11 -2.602935855381244e+11 8.826230390294482e+10
5.755238670469091e+11 1.529467180079628e+11 2.243304884777426e+11
1.869811134602300e+11 1.587469507997593e+11 4.261508712802504e+11
-1.030858337072339e+11 2.265606983688390e+11 -5.791029472100819e+10
-3.037232823180693e+11 -2.158811445992009e+11 7.788245919594572e+10
-1.538538969704427e+11 1.150784103508898e+11 -3.152881920559619e+10
1.023407507951728e+11 3.262284345415523e+11 -1.820091859818584e+11
1.003276692400665e+08 7.927434130924999e+11 3.853816916665305e+11
2.382742258154747e+11 -2.224921675009859e+11 6.161751063600123e+11
-6.638776726177359e+10 1.066487305397809e+11 -1.057318382299435e+11
5.882486600853472e+11 -4.512452821239802e+11 9.633235079957193e+10
-1.389530763322736e+11 -6.419947355955438e+11 3.325568602474373e+10
-4.716133067093460e+11 -3.231951985299076e+11 -1.330175923118308e+11
-5.746715958089606e+10 -4.994450162821560e+11 -6.513775889595045e+10
-2.728985332755826e+11 -1.257646742426620e+11 -1.800574761995222e+10
2.018675675785165e+11 -2.171149703199877e+11 -3.263871609496038e+11
2.066769847545950e+11 2.665906209938979e+11 -2.659448737157348e+11
1.906546242193041e+11 4.534253541378607e+10 9.692340295871411e+11
2.085503237629255e+11 -5.359750222857832e+11 6.566859965193254e+11
-1.764441584559393e+10 5.131707765422780e+11 -1.342777790280711e+10
-3.790169634669563e+10 -4.275227418954916e+11 -2.256396959597869e+11
-5.983277815274913e+10 2.624370685003755e+11 6.253946673029801e+11
8.173796636508043e+11 -4.895059417559459e+11 4.024608362797842e+10
-1.784055309900351e+11 3.214137272843151e+11 5.382581357263251e+11
-3.811786376076885e+11 -1.333889732089140e+11 1.470490517500056e+11
3.758064110332145e+11 5.112759894974916e+11 1.467806124387843e+10
8.498676977109207e+10 -2.447223091657696e+11 -8.578613683703586e+10
2.226593472725313e+10 2.012266044345116e+11 4.319933108447025e+09
-3.329272916190182e+11 3.373967173658773e+11 3.368559944523020e+11
-1.645374904678328e+11 -1.081403431550372e+11 -2.860194277552803e+11
2.504167396504861e+11 -5.968131535856080e+11 -1.827109529846130e+11
-3.233619689602299e+11 -3.068770320955765e+11 4.310010346864882e+11
-6.076444431106316e+11 -3.541389227917668e+11 -2.029833197038826e+10
1.113469769642739e+11 4.574952175282430e+11 -3.044234199263925e+10
-7.614805643540034e+11 -1.611034709469020e+11 3.316134687589509e+11
4.176555457996243e+11 3.211791552153236e+11 1.475310491282753e+11
-3.447396833237615e+11 5.103274512155808e+10 3.276391936244005e+11
2.244519654727874e+11 3.868194775908768e+10 -2.748047870180739e+11
2.959559323399656e+11 -4.609235734849261e+11 -2.236591938171044e+11
-6.864649794795766e+10 1.831621172633914e+10 -6.202178574378549e+10
-5.240816998951492e+11 3.078459854049583e+11 7.712947002900299e+11
